id,userId,loginId,Algorithm,count_total_played,count_rec_played,count_refresh
47126,311617,pEVw6D3,FilmReleaseDate,18,0.0,0.0
47127,311617,pjpFgCu,FilmReleaseDate,8,0.0,0.0
47128,311617,q0xjc3N,FilmReleaseDate,2,0.0,0.0
47129,311617,rCZBVwU,ShuffledTopPicks,6,0.0,0.0
47130,311617,rRUa8qk,PredictedRating,1,0.0,0.0
47131,311617,t0AgxjI,FilmReleaseDate,1,0.0,0.0
47132,311617,ub6h3vF,TagSimilarity,2,0.0,0.0
47133,311617,uzpjh10,PredictedRating,6,0.0,0.0
47134,311617,vc3JXWn,FilmReleaseDate,1,0.0,0.0
47135,311617,wTDkVOb,FilmReleaseDate,8,0.0,0.0
47136,311617,wsz2hT1,PredictedRating,4,0.0,0.0
47137,311617,wufe4PX,TagSimilarity,4,0.0,0.0
47138,311617,xXGW3Tb,FilmReleaseDate,4,0.0,0.0
47139,311617,y2Ki4Nk,TagSimilarity,1,0.0,0.0
47140,311617,yuHxvyJ,ShuffledTopPicks,9,0.0,0.0
47141,311617,z8H0KrH,TagSimilarity,1,0.0,0.0
47142,311617,zSJInAo,FilmReleaseDate,3,0.0,0.0
47143,311625,DIzqQUB,FilmReleaseDate,4,0.0,0.0
47144,311625,DRAoj09,TagSimilarity,1,0.0,0.0
47145,311625,Nbny0NL,ShuffledTopPicks,1,0.0,0.0
47146,311625,PaxM5MF,PredictedRating,2,0.0,0.0
47147,311625,mo18YJO,FilmReleaseDate,3,0.0,0.0
47148,311632,NbvGbw7,FilmReleaseDate,2,0.0,0.0
47149,311632,mvRa7Q7,ShuffledTopPicks,7,0.0,0.0
47150,311633,5bF8Y6Y,TagSimilarity,7,0.0,0.0
47151,311636,FPoAAXd,ShuffledTopPicks,5,0.0,0.0
47152,311639,HenIyFS,ShuffledTopPicks,10,0.0,0.0
47153,311639,Pdrz1Af,PredictedRating,7,0.0,0.0
47154,311639,SX2octe,ShuffledTopPicks,3,0.0,0.0
47155,311641,AAr2lS5,PredictedRating,2,0.0,0.0
47156,311641,V0AekQE,FilmReleaseDate,3,0.0,0.0
47157,311641,vZVsST2,TagSimilarity,1,0.0,0.0
47158,311641,yGKQmlS,FilmReleaseDate,1,0.0,0.0
47159,311647,Y52SdBi,FilmReleaseDate,1,0.0,0.0
47160,311659,K93jIa6,ShuffledTopPicks,1,0.0,0.0
47161,311659,n43qPuB,FilmReleaseDate,2,0.0,0.0
47162,311660,CojTlt5,TagSimilarity,1,1.0,0.0
47163,311665,VHU3rdl,FilmReleaseDate,2,0.0,0.0
47164,311667,ifBsm8d,PredictedRating,1,0.0,0.0
47165,311669,ivdQTPC,TagSimilarity,1,0.0,0.0
47166,311673,9LSr1Ef,TagSimilarity,5,0.0,0.0
47167,311675,iYloS24,TagSimilarity,3,0.0,0.0
47168,311676,XJcu91u,TagSimilarity,1,0.0,0.0
47169,311677,oKJtjOz,FilmReleaseDate,3,0.0,0.0
47170,311677,qqpJSrg,PredictedRating,1,0.0,0.0
47171,311679,d3Fhdcp,ShuffledTopPicks,6,0.0,0.0
47172,311683,TjEG7Ms,TagSimilarity,1,0.0,0.0
47173,311684,ypV0Jco,ShuffledTopPicks,5,1.0,0.0
47174,311685,E8aqjYO,FilmReleaseDate,1,0.0,0.0
47175,311687,3PGJ17s,PredictedRating,2,0.0,0.0
47176,311687,4nvwCNa,PredictedRating,4,0.0,0.0
47177,311687,5cocTiL,FilmReleaseDate,3,0.0,0.0
47178,311687,7q0pchv,ShuffledTopPicks,2,0.0,0.0
47179,311687,9nDKY5a,FilmReleaseDate,3,0.0,0.0
47180,311687,DOF4kUJ,FilmReleaseDate,7,0.0,0.0
47181,311687,EgapvKd,FilmReleaseDate,1,0.0,0.0
47182,311687,H7pwSzo,FilmReleaseDate,4,1.0,0.0
47183,311687,KJKmMqx,PredictedRating,3,0.0,0.0
47184,311687,OHiUs7L,PredictedRating,4,0.0,0.0
47185,311687,TEPIrB4,PredictedRating,5,0.0,0.0
47186,311687,ZGIrAZD,FilmReleaseDate,1,0.0,0.0
47187,311687,bDJ2S0H,PredictedRating,2,0.0,0.0
47188,311687,chXv7W1,PredictedRating,1,0.0,0.0
47189,311687,do6ExTY,PredictedRating,4,0.0,0.0
47190,311687,eAMDD8b,PredictedRating,1,0.0,0.0
47191,311687,eAiLlwh,PredictedRating,1,0.0,0.0
47192,311687,f74V4Rw,ShuffledTopPicks,1,0.0,0.0
47193,311687,oqXHzzO,ShuffledTopPicks,2,0.0,0.0
47194,311688,iM0hymR,FilmReleaseDate,3,0.0,0.0
47195,311691,n0ieiYY,TagSimilarity,1,0.0,0.0
47196,311691,qlQgbEZ,TagSimilarity,2,0.0,0.0
47197,311693,aGjUAJQ,ShuffledTopPicks,1,0.0,0.0
47198,311696,ouhy6ZE,PredictedRating,2,0.0,0.0
47199,311697,124l4dP,PredictedRating,1,1.0,0.0
47200,311697,6HBiJ0Z,TagSimilarity,5,0.0,0.0
47201,311697,8LiIEzJ,TagSimilarity,1,0.0,0.0
47202,311697,F092MnB,FilmReleaseDate,14,8.0,0.0
47203,311697,UCkmAFB,ShuffledTopPicks,1,0.0,0.0
47204,311697,fzLNaSj,TagSimilarity,1,0.0,0.0
47205,311697,tmu3HWL,FilmReleaseDate,2,0.0,0.0
47206,311697,tvx4sBb,FilmReleaseDate,3,0.0,0.0
47207,311701,1HBJXSa,ShuffledTopPicks,1,0.0,0.0
47208,311701,2xRjA2m,TagSimilarity,4,1.0,0.0
47209,311701,4h6bQUf,ShuffledTopPicks,3,0.0,0.0
47210,311701,60bK87f,FilmReleaseDate,3,0.0,0.0
47211,311701,81VTVG6,TagSimilarity,5,0.0,0.0
47212,311701,AcTHqEJ,FilmReleaseDate,2,0.0,0.0
47213,311701,C7MXiyu,PredictedRating,1,0.0,0.0
47214,311701,DHciZaY,FilmReleaseDate,1,0.0,0.0
47215,311701,KZ7Ghvb,PredictedRating,3,1.0,0.0
47216,311701,Oa4dOew,TagSimilarity,2,0.0,0.0
47217,311701,Pb6OdNK,FilmReleaseDate,5,0.0,0.0
47218,311701,QSZI3PI,FilmReleaseDate,1,0.0,0.0
47219,311701,ROIwIQ6,ShuffledTopPicks,2,0.0,0.0
47220,311701,S9e77y7,ShuffledTopPicks,2,0.0,0.0
47221,311701,TcFLm8e,ShuffledTopPicks,2,0.0,0.0
47222,311701,VXInkKt,TagSimilarity,1,0.0,0.0
47223,311701,XPsCQfp,FilmReleaseDate,1,0.0,0.0
47224,311701,nSfHGl6,ShuffledTopPicks,1,0.0,0.0
47225,311701,pX5SUno,ShuffledTopPicks,1,0.0,0.0
47226,311701,uR9s2kd,ShuffledTopPicks,43,1.0,0.0
47227,311701,yWaZmES,PredictedRating,3,0.0,0.0
47228,311703,ata6coH,FilmReleaseDate,11,0.0,0.0
47229,311703,s4auuO6,TagSimilarity,2,0.0,0.0
47230,311704,Y4XmUtz,ShuffledTopPicks,1,0.0,0.0
47231,311704,YRmYQDz,FilmReleaseDate,1,0.0,0.0
47232,311704,YepBBn8,PredictedRating,2,0.0,0.0
47233,311704,dk3bfKw,ShuffledTopPicks,4,0.0,0.0
47234,311704,lD4e3Fo,ShuffledTopPicks,1,0.0,0.0
47235,311704,mAgTjq3,PredictedRating,3,0.0,0.0
47236,311704,q0NaDXe,TagSimilarity,1,0.0,0.0
47237,311704,yVPdACX,TagSimilarity,1,1.0,0.0
47238,311705,9ZBlwqa,TagSimilarity,1,0.0,0.0
47239,311705,DTdzGOl,TagSimilarity,1,0.0,0.0
47240,311705,SBtaOg0,ShuffledTopPicks,3,0.0,0.0
47241,311705,TirHS39,TagSimilarity,2,0.0,0.0
47242,311705,V2NrQ7q,PredictedRating,1,0.0,0.0
47243,311705,VQbwC66,PredictedRating,1,0.0,0.0
47244,311705,caPggkA,FilmReleaseDate,2,0.0,0.0
47245,311705,hxVZMqP,TagSimilarity,1,0.0,0.0
47246,311705,jbevT9k,TagSimilarity,1,0.0,0.0
47247,311705,rdNNred,PredictedRating,1,0.0,0.0
47248,311705,v5glA0I,ShuffledTopPicks,3,2.0,0.0
47249,311705,vxOBOp4,PredictedRating,6,0.0,0.0
47250,311705,wCcUXoQ,FilmReleaseDate,1,0.0,0.0
47251,311707,B2GIjv1,ShuffledTopPicks,4,0.0,0.0
47252,311707,E3C78AK,TagSimilarity,4,0.0,0.0
47253,311707,H7n9QeQ,TagSimilarity,1,0.0,0.0
47254,311707,MggjuVa,TagSimilarity,5,3.0,1.0
47255,311707,QEHiKrx,PredictedRating,1,0.0,0.0
47256,311707,Rchi3Um,FilmReleaseDate,6,0.0,0.0
47257,311707,TkggCrZ,FilmReleaseDate,13,2.0,0.0
47258,311707,cL87p4A,ShuffledTopPicks,7,3.0,0.0
47259,311707,cOJFrUR,FilmReleaseDate,1,0.0,0.0
47260,311707,jmRyDpL,PredictedRating,10,0.0,0.0
47261,311707,mMjxuCA,FilmReleaseDate,2,0.0,0.0
47262,311707,sgwHbBY,PredictedRating,1,0.0,0.0
47263,311708,KBjuJ9j,ShuffledTopPicks,1,0.0,0.0
47264,311708,uxrTjGf,ShuffledTopPicks,1,0.0,0.0
47265,311708,yUOeuwp,PredictedRating,2,0.0,0.0
47266,311711,tEoHh5T,ShuffledTopPicks,1,0.0,0.0
47267,311711,xkm1mzQ,TagSimilarity,1,0.0,0.0
47268,311713,DiJJCJA,ShuffledTopPicks,1,0.0,0.0
47269,311714,AqBzFIH,ShuffledTopPicks,3,0.0,0.0
47270,311716,HNqbuMe,TagSimilarity,2,0.0,0.0
47271,311718,at3bv8T,PredictedRating,3,0.0,0.0
47272,311720,SEorugx,FilmReleaseDate,2,2.0,0.0
47273,311721,iZdwnV5,PredictedRating,1,0.0,0.0
47274,311723,CPoIAzP,FilmReleaseDate,7,0.0,0.0
47275,311725,7X15Onz,ShuffledTopPicks,1,0.0,0.0
47276,311731,EePMSfI,FilmReleaseDate,4,0.0,0.0
47277,311732,tWS3o4v,TagSimilarity,1,0.0,0.0
47278,311733,exN8MFD,TagSimilarity,1,0.0,0.0
47279,311740,IDRIYRj,TagSimilarity,4,0.0,0.0
47280,311742,KWDPSLI,ShuffledTopPicks,4,0.0,0.0
47281,311742,QDkYPMY,TagSimilarity,1,0.0,0.0
47282,311742,ZZp6f5k,TagSimilarity,2,0.0,0.0
47283,311744,795mLdd,ShuffledTopPicks,2,0.0,0.0
47284,311745,2CabSPM,PredictedRating,2,0.0,0.0
47285,311748,b0DObda,TagSimilarity,1,0.0,0.0
47286,311749,AnkbrML,FilmReleaseDate,1,0.0,0.0
47287,311749,Vbs54wp,ShuffledTopPicks,4,0.0,0.0
47288,311757,acmhTbd,PredictedRating,1,0.0,0.0
47289,311765,IWCEsOO,FilmReleaseDate,4,0.0,0.0
47290,311765,IePeElW,FilmReleaseDate,1,0.0,0.0
47291,311765,KSMwPoQ,ShuffledTopPicks,2,0.0,0.0
47292,311765,O3zNKHE,ShuffledTopPicks,4,0.0,0.0
47293,311765,SlykVMn,ShuffledTopPicks,3,2.0,1.0
47294,311765,aSn0HQ2,ShuffledTopPicks,1,0.0,0.0
47295,311765,fI4jGgE,FilmReleaseDate,1,0.0,0.0
47296,311765,lS9YKYt,PredictedRating,1,0.0,0.0
47297,311765,qPi1lrI,PredictedRating,14,0.0,0.0
47298,311765,w0dLxHF,TagSimilarity,10,0.0,0.0
47299,311765,yIsYwCc,ShuffledTopPicks,4,0.0,0.0
47300,311771,ehwz70J,ShuffledTopPicks,1,0.0,0.0
47301,311772,F7oM92F,PredictedRating,1,0.0,0.0
47302,311772,MCN9BdK,ShuffledTopPicks,1,0.0,0.0
47303,311775,BMHm0ab,PredictedRating,4,0.0,0.0
47304,311778,N8F3t15,PredictedRating,1,0.0,0.0
47305,311778,TMRHX20,ShuffledTopPicks,1,0.0,0.0
47306,311778,byotD9G,PredictedRating,1,0.0,0.0
47307,311778,oNrsvgi,PredictedRating,1,0.0,0.0
47308,311780,IcdajgB,TagSimilarity,5,0.0,0.0
47309,311787,WIdlBH1,ShuffledTopPicks,4,0.0,0.0
47310,311788,c2Mqf84,TagSimilarity,5,0.0,0.0
47311,311797,d8q08XQ,FilmReleaseDate,1,0.0,0.0
47312,311803,3ZQE4Eu,TagSimilarity,2,0.0,0.0
47313,311803,3xuDSBN,FilmReleaseDate,1,0.0,0.0
47314,311803,4Dwv0K7,ShuffledTopPicks,1,0.0,0.0
47315,311803,7fg08my,FilmReleaseDate,2,0.0,0.0
47316,311803,8f4W124,TagSimilarity,1,0.0,0.0
47317,311803,8pkZuS5,TagSimilarity,1,0.0,0.0
47318,311803,Bztqh6P,PredictedRating,5,0.0,0.0
47319,311803,CLrLxCK,FilmReleaseDate,1,0.0,0.0
47320,311803,FfVLXzI,FilmReleaseDate,1,0.0,0.0
47321,311803,IZYslyL,TagSimilarity,1,0.0,0.0
47322,311803,Kc8MnRZ,PredictedRating,3,0.0,0.0
47323,311803,Mc9dgy3,PredictedRating,1,0.0,0.0
47324,311803,NrlL4qR,FilmReleaseDate,1,0.0,0.0
47325,311803,OaoWcWM,FilmReleaseDate,1,0.0,0.0
47326,311803,OeenBoF,FilmReleaseDate,1,0.0,0.0
47327,311803,PPiL7cg,PredictedRating,2,0.0,0.0
47328,311803,QJ3D9YB,ShuffledTopPicks,1,0.0,0.0
47329,311803,W7G3CjM,PredictedRating,1,0.0,0.0
47330,311803,Xwa3iK3,PredictedRating,1,0.0,0.0
47331,311803,dzcDW6i,FilmReleaseDate,1,0.0,0.0
47332,311803,m3N6DHf,PredictedRating,1,0.0,0.0
47333,311803,vymriae,PredictedRating,1,0.0,0.0
47334,311803,xQnmM6j,TagSimilarity,2,0.0,0.0
47335,311803,yvX3PCo,ShuffledTopPicks,1,0.0,0.0
47336,311808,DI0GNq3,PredictedRating,1,0.0,0.0
47337,311812,xYn6QtA,TagSimilarity,4,0.0,0.0
47338,311814,9RwMnkd,TagSimilarity,1,0.0,0.0
47339,311816,JOLG0iW,PredictedRating,4,1.0,0.0
47340,311817,50U4BMX,TagSimilarity,2,0.0,0.0
47341,311821,6R8Abql,PredictedRating,1,0.0,0.0
47342,311821,6YGZN5d,FilmReleaseDate,1,0.0,0.0
47343,311821,GlFHOPW,PredictedRating,2,0.0,0.0
47344,311821,HJVIMzm,TagSimilarity,4,0.0,0.0
47345,311821,IaF1tSL,TagSimilarity,4,0.0,0.0
47346,311821,Mc02hdM,ShuffledTopPicks,1,0.0,0.0
47347,311821,W6Ak0Vf,FilmReleaseDate,13,0.0,0.0
47348,311821,WLGRAfQ,FilmReleaseDate,4,0.0,0.0
47349,311821,Xhbz8Uc,TagSimilarity,1,0.0,0.0
47350,311821,ZURc2qY,PredictedRating,1,0.0,0.0
47351,311821,Zf6VlOv,PredictedRating,1,0.0,0.0
47352,311821,bZvnEiB,TagSimilarity,1,0.0,0.0
47353,311821,epSrJV1,TagSimilarity,5,0.0,0.0
47354,311821,gK3AWbg,PredictedRating,4,0.0,0.0
47355,311821,mU4N5W0,PredictedRating,2,0.0,0.0
47356,311821,mlC8Myv,ShuffledTopPicks,1,0.0,0.0
47357,311821,mmuvMLu,TagSimilarity,1,0.0,0.0
47358,311821,qiyWegg,TagSimilarity,6,0.0,0.0
47359,311821,s3rSHh6,FilmReleaseDate,2,0.0,0.0
47360,311821,sDMVVs8,ShuffledTopPicks,5,0.0,0.0
47361,311821,urEkYod,TagSimilarity,1,0.0,0.0
47362,311821,wtIetgi,ShuffledTopPicks,4,0.0,0.0
47363,311821,wuJmD3s,FilmReleaseDate,1,0.0,0.0
47364,311822,hsqiMzm,FilmReleaseDate,1,0.0,0.0
47365,311824,AmLlhiI,PredictedRating,2,0.0,0.0
47366,311824,V8bnPaY,TagSimilarity,1,0.0,0.0
47367,311824,XotqzhE,TagSimilarity,1,0.0,0.0
47368,311824,s2anvAg,ShuffledTopPicks,5,0.0,0.0
47369,311827,3XTrwb2,TagSimilarity,2,1.0,0.0
47370,311827,AH1QdHH,FilmReleaseDate,1,0.0,0.0
47371,311827,f89UmcJ,FilmReleaseDate,4,0.0,0.0
47372,311831,Oox36p1,ShuffledTopPicks,11,0.0,0.0
47373,311832,1KI8FnY,ShuffledTopPicks,1,0.0,0.0
47374,311832,KsTzUBM,FilmReleaseDate,1,0.0,0.0
47375,311839,LND2wfh,TagSimilarity,2,0.0,0.0
47376,311842,62tqg2d,PredictedRating,3,0.0,0.0
47377,311842,8FZdrDy,ShuffledTopPicks,17,4.0,0.0
47378,311842,DbdQJwM,ShuffledTopPicks,1,0.0,0.0
47379,311842,DgSAZ7X,FilmReleaseDate,5,0.0,0.0
47380,311842,KhpTTCF,FilmReleaseDate,7,0.0,0.0
47381,311842,Oq439MB,TagSimilarity,7,2.0,0.0
47382,311842,WVAVeVJ,ShuffledTopPicks,7,0.0,0.0
47383,311842,fFpfn5B,FilmReleaseDate,7,5.0,0.0
47384,311842,g3gbnLW,PredictedRating,17,2.0,0.0
47385,311842,j4US6Mo,ShuffledTopPicks,2,0.0,0.0
47386,311842,jIS9llk,PredictedRating,1,0.0,0.0
47387,311842,qTlVHJw,PredictedRating,2,0.0,0.0
47388,311842,t7FJR5h,ShuffledTopPicks,6,0.0,0.0
47389,311842,uKifTCP,TagSimilarity,1,0.0,0.0
47390,311846,5Zs6Poi,ShuffledTopPicks,1,0.0,0.0
47391,311847,A5mxClt,FilmReleaseDate,2,0.0,0.0
47392,311848,nQfWv5j,PredictedRating,4,1.0,0.0
47393,311854,FqrsJBA,FilmReleaseDate,3,0.0,0.0
47394,311857,8ZKYQHz,FilmReleaseDate,1,0.0,0.0
47395,311863,bm501d0,FilmReleaseDate,2,0.0,0.0
47396,311866,HiQfXfq,FilmReleaseDate,1,0.0,0.0
47397,311871,4Ffk5YC,PredictedRating,2,1.0,0.0
47398,311871,8w9BDns,TagSimilarity,2,0.0,0.0
47399,311871,9zhCwcu,TagSimilarity,3,0.0,0.0
47400,311871,Cd7RhSJ,FilmReleaseDate,7,2.0,1.0
47401,311871,HY2UyiU,PredictedRating,10,0.0,0.0
47402,311871,VtXzK5c,TagSimilarity,6,0.0,0.0
47403,311871,WzD3lDI,ShuffledTopPicks,2,0.0,0.0
47404,311871,gqSkHj5,PredictedRating,9,3.0,0.0
47405,311871,kTlO60Z,PredictedRating,4,0.0,0.0
47406,311871,ojqQAPE,TagSimilarity,1,0.0,0.0
47407,311871,pdSAA9X,ShuffledTopPicks,1,0.0,0.0
47408,311872,NlfCpqF,PredictedRating,4,1.0,0.0
47409,311877,ewIjHLV,ShuffledTopPicks,5,0.0,0.0
47410,311879,WYtCI9y,ShuffledTopPicks,3,1.0,0.0
47411,311879,aMMLEVx,ShuffledTopPicks,3,0.0,0.0
47412,311879,bIosPT3,FilmReleaseDate,1,0.0,0.0
47413,311879,zAD1J4i,TagSimilarity,2,0.0,0.0
47414,311880,dh9oedn,PredictedRating,1,0.0,0.0
47415,311883,RfJWU68,ShuffledTopPicks,5,2.0,0.0
47416,311884,8liCfpf,TagSimilarity,1,0.0,0.0
47417,311885,ZDwoarS,FilmReleaseDate,6,0.0,0.0
47418,311885,zibFDR8,ShuffledTopPicks,1,0.0,0.0
47419,311887,c1uKd17,TagSimilarity,2,0.0,0.0
47420,311887,rWpbU7F,PredictedRating,7,0.0,0.0
47421,311890,Mp0GGG8,TagSimilarity,2,0.0,0.0
47422,311890,beQf4IK,ShuffledTopPicks,2,1.0,0.0
47423,311892,XEnxxtU,FilmReleaseDate,2,0.0,0.0
47424,311899,7Ff2MQZ,FilmReleaseDate,4,0.0,0.0
47425,311899,AKVv3Ir,TagSimilarity,1,0.0,0.0
47426,311900,Jbs4ECZ,TagSimilarity,1,0.0,0.0
47427,311906,3aEWA9u,ShuffledTopPicks,1,0.0,0.0
47428,311917,XtclL2S,ShuffledTopPicks,1,0.0,0.0
47429,311918,CBkPkaI,FilmReleaseDate,2,0.0,0.0
47430,311918,fQ37omV,PredictedRating,1,0.0,0.0
47431,311921,KpEJPvc,TagSimilarity,1,0.0,0.0
47432,311926,jyo7O3f,PredictedRating,1,0.0,0.0
47433,311926,xa26TdI,PredictedRating,15,4.0,0.0
47434,311928,9KYoI0w,ShuffledTopPicks,7,0.0,0.0
47435,311928,BppLJT5,PredictedRating,1,0.0,0.0
47436,311928,lXJdIjo,TagSimilarity,1,0.0,0.0
47437,311929,REKQGL4,PredictedRating,1,0.0,0.0
47438,311931,1B7lbEQ,ShuffledTopPicks,1,0.0,0.0
47439,311931,65n4BLz,PredictedRating,1,0.0,0.0
47440,311931,GXx0SUI,ShuffledTopPicks,1,0.0,0.0
47441,311931,QDcw7nh,PredictedRating,2,0.0,0.0
47442,311931,R48dt9o,FilmReleaseDate,1,0.0,0.0
47443,311931,aaF2yU8,TagSimilarity,1,0.0,0.0
47444,311931,dDY4wSU,FilmReleaseDate,1,0.0,0.0
47445,311931,snDsYcn,TagSimilarity,1,0.0,0.0
47446,311931,v9FkMIv,PredictedRating,2,0.0,0.0
47447,311931,yujTOsp,TagSimilarity,11,7.0,0.0
47448,311933,ElEGwVx,TagSimilarity,3,0.0,0.0
47449,311933,KLp8fyQ,TagSimilarity,3,0.0,0.0
47450,311933,KRpr0y6,PredictedRating,1,0.0,0.0
47451,311933,Mwmqmrk,TagSimilarity,3,1.0,0.0
47452,311933,PEn84VY,ShuffledTopPicks,1,0.0,0.0
47453,311933,XoxsorH,PredictedRating,1,0.0,0.0
47454,311933,YAASdFs,ShuffledTopPicks,2,0.0,0.0
47455,311933,gfsWIpC,TagSimilarity,1,0.0,0.0
47456,311936,3eLVYFu,FilmReleaseDate,2,0.0,0.0
47457,311936,QAq1iCV,ShuffledTopPicks,2,0.0,0.0
47458,311938,JsJfVkQ,ShuffledTopPicks,3,0.0,0.0
47459,311938,yONDl55,ShuffledTopPicks,4,0.0,0.0
47460,311941,zlpDpkP,ShuffledTopPicks,1,0.0,0.0
47461,311943,F8vFnM7,TagSimilarity,11,0.0,0.0
47462,311943,issgEmV,ShuffledTopPicks,3,0.0,0.0
47463,311946,4gE47TB,FilmReleaseDate,1,0.0,0.0
47464,311946,Y1DKrpU,ShuffledTopPicks,2,0.0,0.0
47465,311946,bphaSyw,ShuffledTopPicks,1,0.0,0.0
47466,311947,G4zDvXs,PredictedRating,2,0.0,0.0
47467,311950,9kQ9p5I,FilmReleaseDate,1,0.0,0.0
47468,311953,CUtkw0e,TagSimilarity,2,0.0,0.0
47469,311954,CU5Bz32,FilmReleaseDate,1,0.0,0.0
47470,311954,lFW24Gf,ShuffledTopPicks,2,0.0,0.0
47471,311961,40pTQSp,TagSimilarity,13,1.0,0.0
47472,311961,BO9k3Ow,TagSimilarity,2,0.0,0.0
47473,311961,N1GiUYd,TagSimilarity,1,0.0,0.0
47474,311961,PUYUrru,FilmReleaseDate,1,0.0,0.0
47475,311964,4nB8tRW,ShuffledTopPicks,15,0.0,0.0
47476,311964,Lt4E0NQ,FilmReleaseDate,6,0.0,0.0
47477,311964,VkZLEyn,ShuffledTopPicks,10,0.0,0.0
47478,311964,arYPgjt,PredictedRating,20,0.0,0.0
47479,311964,c6ccEqP,ShuffledTopPicks,6,0.0,0.0
47480,311964,dj5e1pw,ShuffledTopPicks,7,0.0,0.0
47481,311964,iNf0dDy,ShuffledTopPicks,2,0.0,0.0
47482,311964,mABX22h,FilmReleaseDate,1,0.0,0.0
47483,311964,ooeVVXp,TagSimilarity,2,0.0,0.0
47484,311964,tNoG5Xp,PredictedRating,2,0.0,0.0
47485,311964,wK1Ncto,ShuffledTopPicks,1,0.0,0.0
47486,311964,zVifk88,ShuffledTopPicks,8,0.0,0.0
47487,311967,HdIfIf5,ShuffledTopPicks,1,0.0,0.0
47488,311967,Lkjilqj,PredictedRating,1,0.0,0.0
47489,311967,na4GCm1,FilmReleaseDate,3,0.0,0.0
47490,311970,HHSiq41,PredictedRating,1,0.0,0.0
47491,311970,O5Y15zw,FilmReleaseDate,13,0.0,0.0
47492,311970,wQi0MgK,TagSimilarity,8,2.0,0.0
47493,311971,Tun4Z6s,PredictedRating,2,0.0,0.0
47494,311974,fgtL3li,FilmReleaseDate,1,0.0,0.0
47495,311975,7UGxtAA,PredictedRating,9,2.0,1.0
47496,311975,iBMQfn7,TagSimilarity,1,0.0,0.0
47497,311975,j2pLRMW,PredictedRating,3,2.0,0.0
47498,311976,aoHUhav,FilmReleaseDate,1,0.0,0.0
47499,311976,ovHx5qb,FilmReleaseDate,1,0.0,0.0
47500,311976,yUa9Olk,TagSimilarity,3,0.0,0.0
47501,311977,4JOpImM,ShuffledTopPicks,1,0.0,0.0
47502,311977,5Noa13a,ShuffledTopPicks,3,0.0,0.0
47503,311977,JTdk8yL,PredictedRating,2,0.0,0.0
47504,311977,QUGWh4R,FilmReleaseDate,2,0.0,0.0
47505,311977,YGGdtO1,TagSimilarity,1,0.0,0.0
47506,311977,YOqGHbM,FilmReleaseDate,1,0.0,0.0
47507,311977,bPDgxVp,PredictedRating,1,0.0,0.0
47508,311977,dZ225qm,TagSimilarity,3,0.0,0.0
47509,311977,fJwsuf2,TagSimilarity,1,0.0,0.0
47510,311977,gWm8vRF,ShuffledTopPicks,1,0.0,0.0
47511,311977,gvXox4k,ShuffledTopPicks,1,0.0,0.0
47512,311977,jQXu60A,PredictedRating,2,0.0,0.0
47513,311977,jQd85r3,ShuffledTopPicks,2,0.0,0.0
47514,311977,nVqilWK,PredictedRating,2,0.0,0.0
47515,311977,uJsNLBh,TagSimilarity,4,0.0,0.0
47516,311977,y9kgkRw,PredictedRating,2,0.0,0.0
47517,311977,ycUjJx7,FilmReleaseDate,1,0.0,0.0
47518,311978,SdRwal4,FilmReleaseDate,3,0.0,0.0
47519,311978,fC1JEs7,FilmReleaseDate,13,2.0,0.0
47520,311979,lCFmSRI,ShuffledTopPicks,1,0.0,0.0
47521,311982,n8wKax2,TagSimilarity,11,1.0,0.0
47522,311983,rRm6tYx,FilmReleaseDate,1,0.0,0.0
47523,311984,R8KSjtY,FilmReleaseDate,1,0.0,0.0
47524,311994,k3t1wYK,ShuffledTopPicks,44,0.0,0.0
47525,311994,kVGaO2c,ShuffledTopPicks,37,0.0,0.0
47526,312000,39qp6HO,FilmReleaseDate,1,0.0,0.0
47527,312000,qt8RzVU,TagSimilarity,9,1.0,0.0
47528,312003,Ygd2VRm,ShuffledTopPicks,2,0.0,0.0
47529,312003,gXKcFQm,TagSimilarity,2,0.0,0.0
47530,312005,hpL5KiS,TagSimilarity,2,1.0,0.0
47531,312008,PObVASt,PredictedRating,5,0.0,0.0
47532,312008,iZSQMNG,FilmReleaseDate,1,0.0,0.0
47533,312008,ntVMlRc,FilmReleaseDate,4,0.0,0.0
47534,312017,3pBt3Tw,ShuffledTopPicks,2,0.0,0.0
47535,312017,6VlBIzP,TagSimilarity,2,1.0,0.0
47536,312017,LJVR3Bg,PredictedRating,1,0.0,0.0
47537,312017,eoQJRIM,PredictedRating,1,0.0,0.0
47538,312019,DXKug71,TagSimilarity,1,0.0,0.0
47539,312019,NLvI1IU,PredictedRating,1,0.0,0.0
47540,312019,s5wxKzb,ShuffledTopPicks,4,0.0,0.0
47541,312021,qvsOTHs,PredictedRating,4,0.0,0.0
47542,312022,6dHCIvp,PredictedRating,6,1.0,0.0
47543,312022,Ahj6P9m,FilmReleaseDate,1,0.0,0.0
47544,312022,Lq60oXO,ShuffledTopPicks,2,0.0,0.0
47545,312022,ds3s3CU,TagSimilarity,3,0.0,0.0
47546,312022,qdIUxuk,TagSimilarity,2,0.0,0.0
47547,312022,vx5orQO,ShuffledTopPicks,6,0.0,0.0
47548,312024,qWuBpsV,ShuffledTopPicks,14,1.0,0.0
47549,312024,xm8Ks9e,PredictedRating,26,0.0,0.0
47550,312026,GHwKufP,TagSimilarity,2,0.0,0.0
